generation,count,mean,std,min,25%,50%,75%,max
64,215,299.4512,16.1421,268.0,289.0,310.0,313.0,349.0
65,215,300.2093,15.9018,268.0,290.0,310.0,313.0,349.0
66,216,300.7407,15.6902,268.0,290.0,310.0,313.0,349.0
67,216,301.5741,15.3087,269.0,295.25,310.0,313.0,349.0
68,217,302.2442,15.0773,270.0,298.0,310.0,313.0,349.0
69,217,303.1751,14.6049,270.0,298.0,310.0,314.0,349.0
70,217,304.0138,13.9882,270.0,298.0,310.0,314.0,349.0
71,217,304.8479,13.7035,270.0,298.0,310.0,314.0,349.0
72,217,305.6406,13.1853,270.0,302.0,312.0,314.0,349.0
73,217,306.4240,12.4594,270.0,302.0,313.0,314.0,349.0
74,218,307.1147,12.2392,270.0,302.0,313.0,314.0,349.0
75,218,307.8624,11.7257,270.0,306.0,313.0,314.0,349.0
76,218,308.7156,10.8984,270.0,306.0,313.0,314.0,349.0
77,218,309.5505,10.0712,270.0,309.0,314.0,314.0,349.0
78,218,310.2982,9.2402,273.0,310.0,314.0,315.0,349.0
79,218,311.0917,8.5211,273.0,310.0,314.0,315.0,349.0
80,219,311.6438,8.1088,273.0,310.0,314.0,316.0,349.0
81,219,312.3196,7.5515,273.0,313.0,314.0,316.0,349.0
82,219,313.1370,6.7985,273.0,313.0,314.0,317.0,349.0
83,219,313.8402,6.1149,273.0,313.0,314.0,318.0,349.0
84,220,314.4682,6.1208,273.0,314.0,315.0,318.0,349.0
85,220,315.0636,5.8906,273.0,314.0,315.0,318.0,349.0
86,221,315.5701,5.7786,273,314.0,316.0,318.0,349
87,221,315.9231,5.7516,273,315.0,317.0,318.0,349
